idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
1295,강원,1295,305풀빌라,Hongcheon 305 Pool Villa,펜션,2급,,강원 홍천군 북방면 도사곡길 302,,,,,http://305poolvilla.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070524594?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1296,강원,1296,철원 아르고통나무펜션,Cheorwon Argo Log Pension,펜션,1급,,강원도 철원군 동송읍 태봉대교길 139-37,9.4,,,,http://www.argologhouse.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070574586?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1297,강원,1297,춘천거기,Geogi Pension,펜션,2급,,사북면 화악지암길,,,,,,https://hotels.naver.com/KR1000013/hotels/N5278139?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1298,강원,1298,고성 대진항민박펜션,Goseong Daejin Harbor Pension,펜션,2급,,강원도 고성군 현내면 대진항길 141,,,,,https://blog.naver.com/envy1811,https://hotels.naver.com/KR1000013/hotels/KYK1070689673?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1299,강원,1299,로그캐빈,Logcabin,펜션,2급,,남산면 북한강변길 327,,,,,,https://hotels.naver.com/KR1000013/hotels/N3926163?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1300,강원,1300,더나인펜션,Fapas Pension,펜션,2급,010-6634-7300,남산면 서백길 496-6,,,,,http://www.the9th.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3869222?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1301,강원,1301,철원 포레스트글램핑,Cheolwon Forest glamping,펜션,2급,,강원도 철원군 갈말읍 순담길 69,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070681223?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1302,강원,1302,강촌 팰리스 펜션,Gangchon Palace Pension,펜션,2급,,경춘로 595-26,,,,,http://gangchonpalace.com/,https://hotels.naver.com/KR1000013/hotels/KYK8892532?adultCnt=2&pageIndex=93&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1303,강원,1303,햇무리펜션,Yangyang Silver Sea Pension,펜션,2급,,강현면 정암2길 5-10,6.4,,,,,https://hotels.naver.com/KR1000013/hotels/N5278983?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1304,강원,1304,낙산 에버그린,Naksan Evergreen,펜션,1급,,강원도 양양군 강현면 안골로 56-9,4.6,,,,http://www.nsevergreen.com/,https://hotels.naver.com/KR1000013/hotels/KYK7882442?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1305,강원,1305,올라운드원,Hongcheon all round one pension,펜션,2급,,서면 굴업솔골길 117,,,,,,https://hotels.naver.com/KR1000013/hotels/N5286569?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1306,강원,1306,영월 하늘샘펜션,Yeongwol Haneulsaem Pension,펜션,2급,,강원도 영월군 영월읍 둥글바위길 62,,,,,http://www.hanlsam.net/,https://hotels.naver.com/KR1000013/hotels/KYK7234510?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1307,강원,1307,화천 하늘정원펜션,Hwacheon Sky Garden Pension,펜션,2급,,강원도 화천군 사내면 화악산로 1037,8.7,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070524781?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1308,강원,1308,그린빌 펜션,Green Vill,펜션,2급,,서면 오도치길 139-69,,,,,http://xn--2i0b75tfudfxd8q5a.net/,https://hotels.naver.com/KR1000013/hotels/N5278657?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1309,강원,1309,위즐리,Weasly Puppy,펜션,2급,,남산면 북한강변길 46-12,,,,,,https://hotels.naver.com/KR1000013/hotels/N5278145?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1310,강원,1310,밸마운트 펜션,Pyeongchang Valemount Pension,펜션,3급,033-333-9696,봉평면 경강로 729-13,,,,,http://www.valemount.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3013726?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1311,강원,1311,평창아이리스,Pyeongchang Iris,펜션,2급,033-334-7776,봉평면 진조1길 43-11,,,,,,https://hotels.naver.com/KR1000013/hotels/N3872623?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1312,강원,1312,화이트 프로포즈 펜션,White Proposal Pension,펜션,3급,010-6276-8505,둔내면 고원로425번길 12,,,,,https://homepage.staymg.com/%ED%9A%A1%EC%84%B1%ED%99%94%EC%9D%B4%ED%8A%B8%ED%94%84%EB%A1%9C%ED%8F%AC%EC%A6%88%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N2696083?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1313,강원,1313,나비야펜션,Yanggu Butterfly Pension,펜션,3급,,양구읍 성곡로 208-4,8.1,,,,http://butterfly7630.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5284688?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1314,강원,1314,삼척 더끌림펜션,Samcheok theggeulrim pension,펜션,,,근덕면 용화길 27-62,,,,,http://theggeul-lim.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070784416?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1315,강원,1315,동화속풍경,Fairy tale Pension,펜션,2급,033-336-0221,대화면 던짓골길 442-14,,,,,,https://hotels.naver.com/KR1000013/hotels/N3644803?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1316,강원,1316,홍천 늘편한캠핑장,Hongcheon Campsite is always comfortable,펜션,2급,,강원도 홍천군 두촌면 황병고개길 25-10,,,,,https://evercom.campingt.me/,https://hotels.naver.com/KR1000013/hotels/KYK1070682406?adultCnt=2&pageIndex=94&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1317,강원,1317,땅콩펜션,Gangneung Ddangkong Pension,펜션,2급,,사천면 진리해변길 55,,,,,https://homepage.staymg.com/%EA%B0%95%EB%A6%89%EB%95%85%EC%BD%A9%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N5130005?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1318,강원,1318,횡성 풀빌라헬로우펜션,Hoengseong Pool Villa Hello Pension,펜션,2급,,강원도 횡성군 둔내면 삽교로 558,,,,,http://hellopension.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9037786?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1319,강원,1319,스테이캠프,Pyeongchang Stay Camp,펜션,1급,,강원 평창군 봉평면 흥정계곡1길 9,,,,,http://www.staycamp.kr/,https://hotels.naver.com/KR1000013/hotels/KYK10378035?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1320,강원,1320,달과 별들의 이야기 펜션,Dalgwa byeoldeul iyagi,펜션,1급,,서면 팔봉강변길 209-3,9.7,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7230842?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1321,강원,1321,삼척 용정펜션,Samcheok Yongjeong Pension,펜션,2급,,강원도 삼척시 근덕면 용화길15-2,7,,,,http://xn--sk4b70hh5ajz0a.com/,https://hotels.naver.com/KR1000013/hotels/KYK7233560?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1322,강원,1322,Flaneur,,펜션,2급,,대한민국 강원특별자치도 홍천,,,,,https://www.instagram.com/flaneur_hongcheon,https://hotels.naver.com/KR1000013/hotels/KYK10359787?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1323,강원,1323,동화속오두막펜션,Hoengseong Fairy Tale Hut Pension,펜션,3급,033-342-6404,둔내면 고원로425번길 9-8,,,,,https://mydonghwa.creatorlink.net/,https://hotels.naver.com/KR1000013/hotels/N3644961?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1324,강원,1324,다섯난장이 펜션,Pyeongchang Daseot Nanjangi Pension,펜션,1급,,강원 평창군 봉평면 버들개길 81-41,,,,,http://lomangdaily.com/,https://hotels.naver.com/KR1000013/hotels/N5258331?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1325,강원,1325,고성 훈민박펜션,Goseong Hoon Pension,펜션,2급,,강원도 고성군 죽왕면 심층수길 45,4,,,,https://homepage.staymg.com/%EA%B3%A0%EC%84%B1%ED%9B%88%EB%AF%BC%EB%B0%95%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK7231641?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1326,강원,1326,인제 바위솔펜션,Inje Bawisol Pension,펜션,3급,,강원도 인제군 남면 부평정자로 1076-6,4.4,,,,https://homepage.staymg.com/%EC%9D%B8%EC%A0%9C%EB%B0%94%EC%9C%84%EC%86%94%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK7232300?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1327,강원,1327,하늘터펜션,Donghae Sky Site Pension,펜션,1급,,터일길 48,8,,,,https://homepage.staymg.com/%EB%8F%99%ED%95%B4%ED%95%98%EB%8A%98%ED%84%B0%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N5286423?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1328,강원,1328,공작산비룡펜션,Hongcheon Gongjaksan Biryong Pension,펜션,2급,,강원 홍천군 영귀미면 공작골길 23,,,,,http://xn--vs2bn2h.net/,https://hotels.naver.com/KR1000013/hotels/KYK7232061?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1329,강원,1329,강릉 봄 독채,Gangneung Spring Private House,펜션,2급,,주문진읍 용소마을길 22-4,,,,,https://site.onda.me/137814,https://hotels.naver.com/KR1000013/hotels/KYK8533937?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1330,강원,1330,파인힐 펜션,Gangchon Pine Hill Pension,펜션,2급,010-3294-5143,남산면 강촌구곡길 11-1,5.4,,,,http://xn--lu5bt5sesd.kr/,https://hotels.naver.com/KR1000013/hotels/KYK3360287?adultCnt=2&pageIndex=95&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1331,강원,1331,강릉 브릭펜션,Gangneung Brick Pension,펜션,1급,,강원도 강릉시 공항길129번길 24-1,,,,,https://bluebrick2017.cafe24.com/skin-base,https://hotels.naver.com/KR1000013/hotels/KYK1070523354?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1332,강원,1332,삼척 카사비앙카글램핑,Samcheok Casabianca Glamping,펜션,1급,,강원도 삼척시 근덕면 부남해변길 15,,,,,https://rev.yapen.co.kr/external?ypIdx=63236,https://hotels.naver.com/KR1000013/hotels/KYK1070681462?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1333,강원,1333,다온펜션,Jeongseon Daon Pension,펜션,3급,,임계면 부수배리길 32,,,,,http://page.yapen.co.kr/33059,https://hotels.naver.com/KR1000013/hotels/N5286534?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1334,강원,1334,보물섬 캠핑장,Treasure Island Pension,펜션,2급,,봉평면 거품소길 349-6,,,,,http://xn--392bl5av0gvtrz1h.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7616003?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1335,강원,1335,아띠펜션,Chuncheon Atti Pension,펜션,2급,033-261-9786,남산면 강촌로 174-8,4.4,,4,,http://www.sprengery.com/,https://hotels.naver.com/KR1000013/hotels/N2007938?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1336,강원,1336,네이처스힐 펜션,Nature's Hill Pension,펜션,2급,010-9211-1787 |,둔내면 고원로 486-10,9.6,,,,,https://hotels.naver.com/KR1000013/hotels/N3645584?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1337,강원,1337,평창 이야기 펜션,Pyeongchang Story Pension,펜션,2급,010-3336-6633,봉평면 흥정계곡길 62,,,,,http://700story.com/,https://hotels.naver.com/KR1000013/hotels/N3112501?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1338,강원,1338,나무를 심는 사람들,Planttrees House,펜션,2급,010-8946-8310,봉평면 흥정계곡길 136-10,,,,,http://www.planttrees.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3567256?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1339,강원,1339,철원 노블레스글램핑카라반,Cheolwon Noblesse Glamping Caravan,펜션,2급,,강원도 철원군 근남면 하오재로 991,7.2,,,,https://noblessecamping.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070681226?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1340,강원,1340,하늘펜션,Pyeongchang Sky Pension,펜션,2급,010-4370-3610,봉평면 흥정계곡길 33,,,,,http://skypension.kr/,https://hotels.naver.com/KR1000013/hotels/N3297822?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1341,강원,1341,원주 황토조아펜션,Wonju Hwangto Joa Pension,펜션,2급,,강원도 원주시 신림면 도원운학로 977,8.2,,,,https://homepage.staymg.com/%EC%9B%90%EC%A3%BC%ED%99%A9%ED%86%A0%EC%A1%B0%EC%95%84%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK7450357?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1342,강원,1342,이스턴빌 펜션,Eastonville Pension,펜션,2급,,안흥동1길 47,,,,,http://www.easternheim.com/,https://hotels.naver.com/KR1000013/hotels/KYK9180831?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1343,강원,1343,아뜰리에펜션,Yeongwol attlie pension,펜션,2급,,주천면 송학주천로 2125-23,8.8,,,,http://www.psatelier.com/,https://hotels.naver.com/KR1000013/hotels/N4713113?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1344,강원,1344,정선 먼저골,Jeongseon Meonjeogol Pension,펜션,2급,,대한민국 강원특별자치도 고한,4.8,,,,http://www.meonjeogol.com/,https://hotels.naver.com/KR1000013/hotels/KYK7567227?adultCnt=2&pageIndex=96&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1345,강원,1345,2020스파&풀빌라,Namiseom 2020 Spa Poolvilla,펜션,2급,,남산면 서천길 51,9.2,,,,http://2020poolvilla.com/,https://hotels.naver.com/KR1000013/hotels/KYK7450830?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1346,강원,1346,달링스 리조트,Darlings Pension,펜션,2급,033-333-5303,봉평면 석이바우길 92-26,,,,,,https://hotels.naver.com/KR1000013/hotels/N3645055?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1347,강원,1347,양양 코게러지,Yanyang Cogeregi,펜션,,,현북면 동해대로 1269-7,,7,,,https://kohgarage.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070637302?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1348,강원,1348,청태산힐링 펜션,Hoengseong Cheongtaesan Healing Pension,펜션,2급,010-5262-0564,둔내면 청태산로303번길 16-35,,,,,http://chongtaesanhealing.com/,https://hotels.naver.com/KR1000013/hotels/N3644501?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1349,강원,1349,홍천 알파카 소풍 펜션,Hongcheon Alpaca Picnic Pension,펜션,3급,,강원도 홍천군 화촌면 도심리길 36,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070524341?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1350,강원,1350,가재와곰,Pyeongchang Gajaewa Gom Pension,펜션,2급,033-336-3357,봉평면 흥정계곡4길 212-27,,,,,http://www.gajaewagom.com/,https://hotels.naver.com/KR1000013/hotels/N3889722?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1351,강원,1351,봄봄스프링펜션,Hongcheon bombom Pension,펜션,2급,,강원 홍천군 내촌면 가래올길 53-26,4.2,,,,http://www.hcbombom.com/,https://hotels.naver.com/KR1000013/hotels/KYK7449032?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1352,강원,1352,안개꽃필무렵 펜션,Blooming Time,펜션,2급,,봉평면 진조2길 170-33,,,,,http://xn--h49av3dk0kw7cv9jx6fz51a34c.kr/,https://hotels.naver.com/KR1000013/hotels/N5278620?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1353,강원,1353,알베르게,Albergue,펜션,2급,033-334-6306,봉평면 안흥동길 47-30,,,,,http://www.xn--o79at8vuncyzm.com/,https://hotels.naver.com/KR1000013/hotels/N3872289?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1354,강원,1354,철원 코스모스펜션,Cheorwon Cosmos Pension,펜션,3급,,강원 철원군 갈말읍 갈말로 138,9.6,,,,https://cosmospension.creatorlink.net/,https://hotels.naver.com/KR1000013/hotels/KYK1070297457?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1355,강원,1355,화천 이층달빛펜션,Hwacheon Icheung Moonlight Pension,펜션,2급,,강원도 화천군 화천읍 평화로 287-38,,,,,https://xhgjjc3jis.qshop.ai/,https://hotels.naver.com/KR1000013/hotels/KYK1070593233?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1356,강원,1356,화천 AU펜션,AU,펜션,3급,,강원 화천군 화천읍 호음로 812-91,9.6,,,,http://pension_au.staynt.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7232135?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1357,강원,1357,둥지펜션,Nest Pension,펜션,2급,,남산면 서백길 362-83,,,,,,https://hotels.naver.com/KR1000013/hotels/N5278101?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1358,강원,1358,너나 우리 펜션 & 카페,Hongcheon You I And We Pension,펜션,2급,010-8994-0316,서면 한서로 1152,,,,,http://www.unitogether.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3644568?adultCnt=2&pageIndex=97&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1359,강원,1359,쉴만한물가 펜션,Jeongseon Suilmananmulga Pension,펜션,3급,,북평면 항동길 38,7.3,,,,http://www.restmb.com/,https://hotels.naver.com/KR1000013/hotels/N5130205?adultCnt=2&pageIndex=98&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1360,강원,1360,홍천 까사모로풀빌라 (비발디파크 인근),Hongcheon Casamoro Pool Villa (near Vivaldi Park),펜션,1급,,강원특별자치도 홍천군 서면 팔봉강변길 209-24,,,,,http://www.p-bbodae.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070524589?adultCnt=2&pageIndex=98&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1361,강원,1361,더힐링펜션,Pyeongchang the Healing Pension,펜션,2급,,봉평면 흥정계곡길 408,9.8,,,,https://thehealing9251.creatorlink.net/,https://hotels.naver.com/KR1000013/hotels/N5286215?adultCnt=2&pageIndex=98&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1362,강원,1362,라헨느 풀빌라 J,Lahene Poolvilla,펜션,3급,,죽왕면 가진해변길 229,,,,,http://lahenepoolvilla-j.com/,https://hotels.naver.com/KR1000013/hotels/N5278222?adultCnt=2&pageIndex=98&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1363,강원,1363,소소정,Yeongwol Sosojeong Pension,펜션,3급,,무릉도원면 무릉법흥로 281,,,,,http://www.sosojung.com/,https://hotels.naver.com/KR1000013/hotels/N5285238?adultCnt=2&pageIndex=98&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
1364,강원,1364,홍천 홍천강리오펜션 (비발디파크 인근),Hongcheon Hongcheon Ganglio Pension (near Vivaldi Park),펜션,1급,,강원도 홍천군 북방면 굴지길 40,,,,,http://riopension.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070589151?adultCnt=2&pageIndex=98&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
